Id,District,County,Parish,Address,Latitude,Longitude,Inspection Utility,Inspection Time,Opening Hours
748,Porto,Maia,Bajouca,"Rua da Bajouca, 4475-114 Maia, Portugal",41.27173,-8.63198,0.46,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
749,Porto,,Vila Verde,"Rua Escola de Silveirinhos, 4510-268 Gondomar, Portugal",41.16619,-8.51278,0.97,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
750,Porto,Maia,Penedos,"Rua Manuel Ferreira Pinto 555, 4470-077 Maia, Portugal",41.22265,-8.60379,0.92,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
751,Porto,Felgueiras,"União das Freguesias de Torrados e Sousa, Sousa","Rua da Igreja, 4650 Felgueiras (União das Freguesias de Torrados e Sousa)",41.34572,-8.24975,0.18,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
752,Porto,Matosinhos,Cabanelas,"Rua Doutor José Domingues dos Santos 291, 4455-009 Matosinhos, Portugal",41.24965,-8.69829,0.64,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
753,Porto,Matosinhos,Leça do Balio,"Rua Santana 963, 4465-742 Matosinhos, Portugal",41.2145592,-8.6142256,0.11,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
754,Porto,Trofa,Lantemil,"Rua do Progresso, 4785-647 Trofa, Portugal",41.31627,-8.58454,0.05,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
755,Porto,,São Martinho do Campo,"Avenida de Espinho, 4795-444 Santo Tirso, Portugal",41.36447,-8.37924,0.6,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
756,Porto,,,"Rua Dom Manuel I 29, 4480-793 Vila do Conde, Portugal",41.36625,-8.75791,0.31,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
757,Porto,Vila Nova de Gaia,Gulpilhares,"Rua da Fontaínha 26, 4405-643 Vila Nova de Gaia, Portugal",41.07746,-8.62351,0.89,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
758,Porto,Valongo,Ermesinde,"Avenida Primavera 200, 4445-649 Valongo, Portugal",41.21664,-8.54862,0.17,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
759,Porto,Vila do Conde,Azurara,"Rua de Sant'Ana 68, 4480-160 Vila do Conde, Portugal",41.3499,-8.73801,0.85,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
760,Porto,Felgueiras,Regilde,"Rua do Montinho, 4815-621 Felgueiras, Portugal",41.36714,-8.26445,0.93,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
761,Porto,Valongo,Ermesinde,"Rua Rodrigues de Freitas 1456, 4445-636 Valongo, Portugal",41.21682,-8.55287,0.36,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
762,Porto,Porto,Santo Ildefonso,"Rua da Regeneração 36, 4000-410 Porto, Portugal",41.15559,-8.61185,0.78,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
763,Porto,Póvoa de Varzim,Fontainhas,"Rua da Fábrica 609, 4570-538 Póvoa de Varzim, Portugal",41.41433,-8.65208,0.07,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
764,Porto,Felgueiras,Barrosas,"Travessa de Santa Maria, 4650-139 Felgueiras, Portugal",41.33066,-8.2653,0.07,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
765,Porto,,,"Praça do Exército Libertador 10, 4250-205 Porto, Portugal",41.16605,-8.62505,0.82,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
766,Porto,Matosinhos,Leça da Palmeira,"Rua do Sardoal 366, 4450-784 Matosinhos, Portugal",41.19607,-8.70435,0.6,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
767,Porto,Gondomar,Rio Tinto,"Rua Aquilino Ribeiro 50, 4435-110 Gondomar, Portugal",41.18682,-8.55175,0.6,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
768,Porto,,,"Rua Camilo Castelo Branco 103, 4425-037 Maia, Portugal",41.2042116,-8.5610884,0.42,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
769,Porto,,,"Avenida da Boavista 197, 4050-115 Porto, Portugal",41.15732,-8.62611,1.0,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
770,Porto,Maia,Ponte de Moreira,"Rua do Espido 164C, 4470-177 Maia, Portugal",41.23393,-8.63972,0.6,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
771,Porto,Vila Nova de Gaia,Vila Nova de Gaia,"Rua António Ferreira Silva 32, 4430-016 Vila Nova de Gaia, Portugal",41.10841,-8.60951,0.94,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
772,Porto,Gondomar,Campainha,"Rua da Papaínhas 85, 4435-768 Gondomar, Portugal",41.1892811,-8.5472028,0.12,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
773,Porto,Matosinhos,Perafita,"Rua Oriental, 4455-400 Matosinhos, Portugal",41.2243,-8.69685,0.81,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
774,Porto,Amarante,,"Amarante, Portugal",41.277946472168,-8.08528709411621,0.3,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
775,Porto,,Quinta Monte Grande,"Rua das Violetas, 4430-571 Vila Nova de Gaia, Portugal",41.09671,-8.58948,0.37,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
776,Porto,,Arcos,"Rua Calçada da Serra, 4425-391 Maia, Portugal",41.25327,-8.54035,0.72,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
777,Porto,Maia,Águas Santas,"Rua Monte da Bela, 4425135 Maia (Águas Santas)",41.20945,-8.56827,0.37,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
778,Porto,Amarante,"Salvador do Monte, Santinho","Rua do Divino Salvador, 4600723 Amarante (Salvador do Monte)",41.24295,-8.08485,0.81,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
779,Porto,Penafiel,Oldrões,"Rua de Bodelos, 4575-262 Penafiel, Portugal",41.14464,-8.29505,0.45,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
780,Porto,Vila Nova de Gaia,Sanfins,"Rua de Sanfins 75, 4410-111 Vila Nova de Gaia, Portugal",41.0345663,-8.6270456,0.79,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
781,Porto,,Devesinhas,"Rua de Cima, 4610-564 Felgueiras, Portugal",41.3742,-8.15726,0.91,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
782,Porto,,,"Rua 3 de Maio 42, 4455-080 Matosinhos, Portugal",41.26676,-8.70853,0.98,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
783,Porto,Vila Nova de Gaia,Paradela,"Paradela, Vila Nova de Gaia, Portugal",41.06334,-8.54856,0.59,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
784,Porto,Vila do Conde,Bagunte,"Rua das Escolas 949, 4480 Vila do Conde, Portugal",41.36476,-8.6632,1.0,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
785,Porto,Matosinhos,Matosinhos,"Rua do Godinho 769, 4450-150 Matosinhos, Portugal",41.18411,-8.68611,0.8,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
786,Porto,,,"Rua da Cal 115, 4510-507 Gondomar, Portugal",41.1572443,-8.5221833,0.29,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
787,Porto,Gondomar,Baguim do Monte,"Baguim do Monte, Gondomar, Portugal",41.18197,-8.53026,0.1,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
788,Porto,,Lagoas,"Rua Boavista de Baixo, 4620-429 Lousada, Portugal",41.28384,-8.27193,0.07,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
789,Porto,Gondomar,,"Avenida Beira Rio 157, 4515-344 Gondomar, Portugal",41.06299,-8.4503,0.62,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
790,Porto,Porto,Vitória,"Rua da Assunção 26, 4050-070 Porto, Portugal",41.14558,-8.6143,0.37,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
791,Porto,,Boavista,"Avenida da Boavista 280, 4050-113 Porto, Portugal",41.15766,-8.62706,0.98,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
792,Porto,Amarante,"Vila Meã, Ataíde","Rua do Mato, 4605018 Amarante (Vila Meã)",41.24773,-8.18825,0.93,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
793,Porto,Matosinhos,Leça do Balio,"Leça do Balio, Matosinhos, Portugal",41.20834,-8.61359,0.27,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
794,Porto,Porto,Paranhos,"Rua de Freire de Andrade 149, 4250-226 Porto, Portugal",41.16677,-8.6235,0.81,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
795,Porto,Marco de Canaveses,Tuias,"Rua Um da Zona Industrial, 4630 Marco de Canaveses, Portugal",41.17356,-8.15536,0.69,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
796,Porto,Gondomar,Atães,"Rua da Igreja 72, 4510-063 Gondomar, Portugal",41.1081309,-8.5274025,0.89,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
797,Porto,Matosinhos,São Mamede de Infesta,"Rua das Laranjeiras 194, 4465-185 Matosinhos, Portugal",41.19702,-8.60529,0.47,60,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
798,Porto,Vila Nova de Gaia,,"São Félix da Marinha, Portugal",41.0335998535156,-8.62160015106201,0.57,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
799,Porto,Maia,Santa Cristina,"Rua da Serra 668, 4425-391 Maia, Portugal",41.2418246,-8.5399637,0.37,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
800,Porto,Valongo,Alfena,"Rua Vasco da Gama, 4445229 Valongo (Alfena)",41.24085,-8.51464,0.24,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
801,Porto,,Monte-Sobrosa,"Rua do Monte 57, 4580-581 Paredes, Portugal",41.2426231,-8.3473251,0.96,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
802,Porto,Valongo,Valongo,"Travessa António Pimenta Elias 30, 4440-767 Valongo, Portugal",41.20713,-8.51168,0.56,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
803,Porto,Gondomar,Fânzeres,"Rua Professor Moreira 55, 4510-643 Gondomar, Portugal",41.16449,-8.54593,0.67,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
804,Porto,Maia,Águas Santas,"Travessa Cruzeiro 10, 4425-055 Maia, Portugal",41.204891,-8.5673891,0.2,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
805,Porto,Paços de Ferreira,Baixa,"Avenida de Santiago 615, 4590-450 Paços de Ferreira, Portugal",41.25328,-8.37699,0.97,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
806,Porto,Vila Nova de Gaia,Oliveira do Douro,"Avenida Vasco da Gama 1538, 4430-247 Vila Nova de Gaia, Portugal",41.1137688,-8.5902832,0.14,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
807,Porto,,Outeiro-Pedroso,"Rua da Aldeia Nova 161, 4415-145 Vila Nova de Gaia, Portugal",41.07023,-8.54214,0.66,60,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
808,Porto,,Quintela,"Rua de Quintela, 4640-240 Baião, Portugal",41.1892,-7.93933,0.55,60,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
809,Porto,Vila Nova de Gaia,Oliveira do Douro,"Rua Professor Egas Moniz 424, 4430-497 Vila Nova de Gaia, Portugal",41.11663,-8.57518,0.18,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
810,Porto,Paços de Ferreira,Freamunde,"Rua de Abílio Barros 190, 4590317 Paços de Ferreira (Freamunde)",41.29234,-8.34167,0.2,30,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
811,Porto,Vila Nova de Gaia,Carvalhos,"Rua da Fofim d'Aquem, 4415-084 Vila Nova de Gaia, Portugal",41.06293,-8.57719,0.92,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
812,Porto,Gondomar,"Jovim, União das Freguesias de Gondomar (são Cosme), Valbom e Jovim","Estrada de Dom Miguel, 4510040 Gondomar (Jovim)",41.12851,-8.51496,0.63,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
813,Porto,Porto,Nevogilde,"Rua de Corte Real 729, 4150-236 Porto, Portugal",41.15948,-8.67869,0.93,30,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
814,Porto,,Lameira,"Rua do Monte 76, 4485-931 Vila do Conde, Portugal",41.2757749,-8.6694484,0.38,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
815,Porto,,,"Rua da Seara, 4580-718 Paredes, Portugal",41.24713,-8.35264,0.66,60,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
816,Porto,Maia,"Águas Santas, Sampaio","Rua Nova de Ardegães, 4425150 Maia (Águas Santas)",41.2304,-8.5662,0.28,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
817,Porto,Paços de Ferreira,Carvalhosa,"Rua Nova 80, 4590-097 Paços de Ferreira, Portugal",41.3048469,-8.3623714,0.89,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
818,Porto,Maia,Vermoim,"Rua Armindo Nogueira da Costa 14, 4470-248 Maia, Portugal",41.23722,-8.61289,0.33,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
819,Porto,,Lordelo,"Rampa da Madeira 37, 4580-453 Paredes, Portugal",41.2331043,-8.4186957,0.45,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
820,Porto,Santo Tirso,Rojais,"Rua da Casa Nova, 4795 Santo Tirso, Portugal",41.34684,-8.35914,0.0,120,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
821,Porto,,Vila Nova de Gaia,"Rua Aureliano Lima 245, 4430-020 Vila Nova de Gaia, Portugal",41.1054673,-8.5981013,0.91,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
822,Porto,Vila Nova de Gaia,Perosinho,"Rua da Garrida 203, 4415-037 Vila Nova de Gaia, Portugal",41.0624,-8.60348,0.37,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
823,Porto,Maia,Parada,"Travessa Dom António Castro Meireles 910, 4425-638 Maia, Portugal",41.19936,-8.59468,0.55,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
824,Porto,Porto,Vitória,"Rua de Ceuta 34, 4050-189 Porto, Portugal",41.14839,-8.61358,0.54,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
825,Porto,,,"Rua de Álvaro Gomes 80B, 4150-063 Porto, Portugal",41.1498642,-8.6595326,0.01,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
826,Porto,Porto,Vitória,"Rua das Flores 69, 4050-265 Porto, Portugal",41.144,-8.6137,0.26,60,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
827,Porto,Matosinhos,Senhora da Hora,"Senhora da Hora, Matosinhos, Portugal",41.18346,-8.65066,0.09,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
828,Porto,Vila do Conde,,"Fajozes, Portugal",41.322208404541,-8.70116996765137,0.27,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
829,Porto,Gondomar,Valbom,"Rua da Barrosa, 4420-382 Gondomar, Portugal",41.12999,-8.5614,0.36,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
830,Porto,Valongo,Alfena,"Rua das Matas, 4445-135 Valongo, Portugal",41.23303,-8.53343,0.8,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
831,Porto,,Barrosas,"Rua da Bouça, 4650-131 Felgueiras, Portugal",41.32604,-8.27274,0.54,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
832,Porto,Santo Tirso,,"Avenida Abade Pedrosa, 4780 Santo Tirso, Portugal",41.3272,-8.47078,0.14,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
833,Porto,,,"Rua General Humberto Delgado 22, 4620-696 Lousada, Portugal",41.2777542,-8.2771622,0.04,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
834,Porto,,Sobrado,"Rua Central da Lomba, 4440-309 Valongo, Portugal",41.20436,-8.4665,0.56,120,"[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
835,Porto,Gondomar,Coelheira,"Rua Camilo Castelo Branco 363R/C, 4510-513 Gondomar, Portugal",41.16444,-8.5196,0.3,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
836,Porto,Vila Nova de Gaia,"Vila Nova de Gaia, Madalena","Rua de Luanda, 4405758 Vila Nova de Gaia",41.11013,-8.63645,0.76,120,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
837,Porto,Maia,Cidade da Maia,"Rua Adelino Amaro da Costa, 4470225 Maia (Cidade da Maia)",41.23859,-8.61494,0.28,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
838,Porto,Vila Nova de Gaia,Valadares,"Rua da Boa Nova 39, 4405-535 Vila Nova de Gaia, Portugal",41.0971238,-8.6197457,0.35,30,"[0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
839,Porto,Gondomar,Triana,"Rua Dom Afonso Henriques 178, 4435-006 Gondomar, Portugal",41.1826675,-8.5825449,0.33,120,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
840,Porto,,Ponte de Moreira,"Rua do Espido, 4470-177 Maia, Portugal",41.234,-8.63984,0.09,30,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
841,Porto,,,"Rua Agras de Cima 358, 4480-480 Vila do Conde, Portugal",41.3580801,-8.6947797,0.28,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
842,Porto,Lousada,Lagoas,"Lagoas, Lousada, Portugal",41.28382,-8.27339,0.62,30,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
843,Porto,Gondomar,Lagoa,"Rua Francisco José Resende, 4420-153 Gondomar, Portugal",41.14959,-8.55683,0.91,120,"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]"
844,Porto,Vila Nova de Gaia,Aldeia,"Rua da Aldeia 58, 4410-459 Vila Nova de Gaia, Portugal",41.05501,-8.64381,0.41,120,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
845,Porto,Felgueiras,Lixa,"Lixa, Felgueiras, Portugal",41.32588,-8.14789,0.73,30,"[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0]"
846,Porto,,Matosinhos,"Rua Brito Capelo 921, 4450-077 Matosinhos, Portugal",41.17984,-8.68939,0.5,60,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
